9961  100000166000000221000000272000000000004935000000021000000000000000000000000000000000000000000000004935000000000000000000000000000000000000000000000000000000000000000000021000000000000000000004935000000000000000000000000000748000000000000000019000000002000000000000000002000000001000000000000000003000000002000000001000000000000000004000000002000000003000000018000000204000000000000000000000000000000000000000000000000000000000000000000000125000000001000000018000000000000000000000000000000000000000000000000000000000000000000000015000000000000000160000000000000000000000000000000000000000000000000000000000000000000000095000000000000000026000000000000000000000000000000000000000000000000000000000000000000000015000000001000000476000000000000000000000000000000000000000000000000000000000000000000000277000000000000000072000000000000000000000000000000000000000000000000000000000000000000000039000000006000000002000000328000000315000000013000000000000000000000000033000000000000000000000000033000000000000000328000000002000000326000000002000000002000000293000000000000000001000000077000000000000000000000000000000000000000000000000000021000000003000000000000000001000000020000000003 996101
9961  200000187000000235000000288000000000025562000000100000000000000000003000000000000000000000000000024975000000000000000000000000000587000000000000000000000000000000000000102000000001000000000025175000000000000387000000000001252000000000000000091000000007000000001000000011000000006000000004000000000000000000000000000000000000000000006000000009000000004000000027000000353000000007000000011000000005000000023000000001000000000000000000000000172000000002000000026000000000000000002000000001000000002000000000000000000000000000000000018000000001000000266000000006000000003000000000000000001000000000000000000000000000000000124000000001000000061000000001000000006000000004000000020000000001000000000000000000000000030000000000000000759000000014000000004000000000000000002000000000000000000000000000000000382000000001000000164000000002000000014000000006000000041000000003000000000000000000000000081000000000000000003000000571000000530000000041000000000000000005000000045000000000000000009000000041000000003000000568000000008000000563000000003000000005000000516000000002000000003000000196000000000000000000000000003000000000000000000000000103000000013000000000000000009000000094000000013 996102
9961  300000142000000238000000321000000000023055000000093000000000000000005000000000000000001000000000021929000000000000000000000000001076000000000000000000000000000050000000096000000003000000000022692000000000000363000000000002289000000000000000075000000008000000000000000024000000002000000004000000004000000001000000001000000000000000004000000011000000004000000020000000173000000003000000023000000034000000004000000036000000000000000000000000004000000017000000019000000000000000006000000008000000002000000003000000000000000000000000001000000010000000125000000000000000001000000001000000000000000001000000000000000000000000003000000004000000029000000003000000016000000025000000002000000032000000000000000000000000000000000003000000300000000000000000005000000001000000000000000003000000000000000000000000013000000013000000066000000011000000026000000054000000002000000042000000000000000000000000000000000007000000004000000290000000242000000048000000001000000002000000046000000001000000004000000044000000005000000285000000009000000281000000003000000005000000237000000003000000006000000104000000000000000000000000002000000000000000006000000093000000010000000000000000010000000089000000010 996103
9961  400000202000000265000000313000000000034113000000134000000000000000000000000001000000001000000000033650000000000000000000000000000000000000000000413000000000000050000000130000000006000000000032973000000000001140000000000001213000000000000000107000000006000000000000000029000000003000000001000000002000000002000000001000000001000000003000000008000000008000000044000000418000000004000000025000000042000000023000000022000000000000000000000000051000000008000000060000000000000000002000000002000000001000000002000000000000000000000000002000000001000000317000000002000000007000000003000000000000000000000000000000000000000000041000000004000000041000000002000000016000000037000000022000000020000000000000000000000000008000000003000000861000000006000000013000000006000000000000000000000000000000000000000000116000000015000000110000000003000000023000000048000000031000000026000000000000000000000000021000000004000000002000000591000000457000000134000000001000000000000000069000000001000000031000000038000000019000000572000000050000000541000000001000000023000000499000000000000000018000000264000000000000000002000000002000000001000000004000000131000000009000000001000000011000000124000000009 996104
9961  500000207000000252000000288000000000013288000000054000000001000000001000000000000000000000000000012688000000000000287000000000000313000000000000000000000000000000000000056000000000000000000013288000000000000000000000000001326000000000000000042000000003000000000000000014000000001000000002000000000000000004000000000000000000000000000000000001000000000000000004000000111000000000000000011000000013000000015000000013000000000000000000000000044000000005000000005000000000000000001000000003000000000000000000000000000000000000000000000000000002000000090000000000000000005000000005000000000000000000000000000000000000000000039000000001000000016000000000000000005000000005000000015000000013000000000000000000000000005000000002000000243000000000000000009000000008000000000000000000000000000000000000000000096000000002000000035000000000000000007000000007000000021000000013000000000000000000000000016000000007000000002000000210000000157000000053000000001000000000000000010000000001000000007000000003000000005000000205000000013000000197000000001000000009000000191000000000000000004000000077000000000000000000000000000000000000000000004000000052000000004000000000000000012000000044000000004 996105
9962  100000170000000242000000306000000000026225000000107000000002000000001000000000000000000000000000025725000000000000450000000000000050000000000000000000000000000000000000106000000004000000000025201000000000001024000000000000813000000001000000105000000004000000001000000003000000000000000001000000003000000000000000001000000000000000000000000001000000003000000002000000214000000017000000012000000015000000020000000001000000000000000000000000022000000011000000008000000000000000001000000001000000000000000000000000000000000000000000000000000001000000155000000011000000001000000001000000000000000000000000000000000000000000010000000006000000051000000006000000010000000013000000020000000001000000000000000000000000012000000004000000459000000015000000002000000005000000000000000000000000000000000000000000021000000011000000125000000015000000025000000028000000039000000002000000000000000000000000030000000007000000002000000310000000275000000035000000000000000002000000009000000000000000001000000010000000004000000306000000007000000303000000002000000004000000295000000000000000004000000154000000000000000000000000001000000001000000002000000107000000004000000001000000005000000104000000004 996201
9962  200000190000000244000000307000000000032745000000122000000002000000005000000000000000000000000000031256000000000000326000000000001163000000000000000000000000000000000000129000000000000000000032745000000000000000000000000000924000000000000000122000000003000000000000000007000000004000000004000000000000000000000000000000000000000000000000000003000000002000000002000000104000000002000000027000000038000000019000000018000000000000000000000000003000000014000000002000000000000000003000000001000000000000000002000000000000000000000000002000000001000000064000000001000000004000000001000000001000000000000000000000000000000000001000000005000000038000000001000000020000000036000000018000000016000000000000000000000000000000000008000000170000000002000000007000000002000000002000000000000000000000000000000000003000000007000000088000000004000000041000000059000000031000000019000000000000000000000000000000000013000000003000000222000000196000000026000000002000000003000000006000000002000000002000000007000000004000000218000000001000000221000000001000000005000000208000000001000000002000000054000000000000000000000000000000000000000000002000000127000000007000000000000000009000000120000000007 996202
9962  300000150000000240000000338000000000157724000000618000000001000000006000000002000000001000000000154797000000000000387000000000001539000000000000838000000000000163000000620000000008000000000155360000000000002364000000000001776000000000000000191000000018000000011000000426000000000000000004000000002000000000000000000000000000000000004000000009000000003000000005000000389000000061000000039000000044000000024000000129000000263000000119000000001000000013000000010000000004000000004000000001000000002000000002000000002000000002000000000000000000000000326000000051000000006000000012000000003000000000000000004000000001000000001000000005000000053000000006000000029000000031000000019000000127000000257000000116000000000000000008000000951000000101000000017000000020000000005000000000000000004000000001000000002000000012000000166000000014000000055000000055000000032000000189000000317000000147000000000000000011000000017000001065000000946000000119000000001000000001000000025000000001000000002000000024000000040000001025000000014000001051000000016000000027000001012000000003000000003000000340000000000000000001000000003000000011000000016000000601000000018000000011000000026000000591000000018 996203
9962  400000162000000260000000299000000000049032000000202000000000000000008000000000000000001000000000047730000000000000000000000000001089000000000000000000000000000213000000207000000004000000000048380000000000000652000000000002591000000000000000198000000004000000000000000013000000000000000001000000004000000004000000000000000002000000000000000003000000004000000001000000178000000003000000024000000009000000069000000021000000032000000000000000091000000001000000010000000000000000001000000000000000002000000001000000001000000000000000004000000000000000129000000001000000003000000000000000000000000000000000000000000000000000060000000001000000039000000002000000020000000009000000067000000020000000031000000000000000027000000000000000332000000002000000011000000000000000000000000000000000000000000000000000150000000002000000111000000003000000045000000019000000156000000037000000031000000000000000064000000000000000002000000426000000337000000089000000000000000003000000016000000000000000003000000016000000002000000424000000020000000406000000002000000007000000400000000001000000004000000111000000000000000001000000001000000000000000020000000191000000004000000000000000022000000189000000004 996204
9963  100000231000000300000000413000000000009104000000026000000000000000000000000000000000000000000000009104000000000000000000000000000000000000000000000000000000000000000000026000000000000000000009104000000000000000000000000000000000000000000000026000000004000000000000000000000000002000000000000000000000000000000000000000000002000000000000000001000000004000000016000000195000000000000000004000000000000000000000000000000000000000000000000000063000000005000000011000000000000000000000000000000000000000000000000000000000000000000000008000000004000000156000000000000000000000000000000000000000000000000000000000000000000000043000000000000000028000000000000000004000000000000000000000000000000000000000000000000000012000000001000000493000000000000000000000000000000000000000000000000000000000000000000000136000000000000000090000000000000000007000000000000000000000000000000000000000000000000000030000000002000000000000000267000000254000000013000000000000000001000000022000000000000000001000000022000000000000000267000000001000000266000000000000000001000000243000000000000000002000000093000000000000000000000000000000000000000000000000000026000000006000000000000000001000000025000000006 996301
9963  200000229000000300000000357000000000053280000000171000000001000000008000000000000000000000000000050867000000000000187000000000002226000000000000000000000000000000000000178000000002000000000052630000000000000650000000000002113000000000000000174000000004000000000000000006000000000000000005000000002000000001000000000000000003000000002000000004000000001000000004000000440000000006000000044000000025000000006000000044000000000000000000000000131000000005000000011000000001000000006000000002000000000000000001000000000000000000000000001000000000000000374000000002000000005000000004000000000000000001000000000000000000000000103000000001000000055000000003000000033000000019000000006000000042000000000000000000000000027000000004000001107000000002000000008000000006000000000000000002000000000000000000000000268000000002000000166000000008000000077000000027000000010000000065000000000000000000000000075000000007000000003000000698000000641000000057000000001000000000000000021000000001000000000000000021000000007000000691000000013000000685000000002000000011000000666000000002000000009000000326000000000000000000000000003000000000000000005000000175000000004000000000000000008000000172000000004 996302
9963  300000214000000274000000359000000000030479000000096000000000000000005000000002000000000000000000028468000000000000000000000000001461000000000000550000000000000000000000101000000002000000000029805000000000000674000000000003375000000000000000101000000006000000000000000002000000002000000008000000002000000001000000003000000000000000003000000005000000003000000004000000281000000005000000006000000007000000009000000000000000000000000000000000267000000000000000012000000000000000000000000001000000001000000000000000000000000000000000015000000000000000223000000002000000003000000000000000000000000000000000000000000000000000204000000000000000046000000003000000003000000006000000008000000000000000000000000000000000048000000000000000674000000006000000008000000000000000000000000000000000000000000000000000470000000000000000141000000004000000007000000008000000019000000000000000000000000000000000129000000000000000000000000575000000550000000025000000000000000001000000028000000000000000002000000027000000000000000575000000003000000572000000000000000003000000543000000000000000001000000194000000000000000000000000000000000000000000001000000102000000008000000000000000008000000095000000008 996303
9963  400000219000000283000000331000000000076775000000260000000002000000012000000002000000002000000000072246000000000000450000000000003029000000000000600000000000000450000000273000000005000000000075636000000000001139000000000003711000000000000000268000000009000000000000000010000000001000000012000000002000000001000000000000000000000000002000000012000000006000000025000000307000000009000000044000000043000000025000000022000000065000000000000000072000000031000000037000000002000000003000000001000000000000000006000000005000000000000000003000000003000000194000000002000000006000000001000000001000000000000000000000000000000000058000000001000000076000000005000000035000000041000000024000000016000000060000000000000000011000000027000000556000000003000000013000000002000000002000000000000000000000000000000000194000000004000000202000000009000000069000000098000000041000000042000000101000000000000000024000000033000000002000000616000000523000000093000000001000000006000000053000000001000000016000000043000000001000000615000000031000000585000000001000000014000000543000000000000000003000000164000000000000000001000000000000000001000000004000000273000000010000000001000000024000000253000000010 996304
9964  100000186000000271000000327000000000017766000000068000000000000000000000000000000000000000000000017766000000000000000000000000000000000000000000000000000000000000000000068000000000000000000017766000000000000000000000000003001000000001000000046000000007000000001000000020000000000000000004000000001000000002000000000000000000000000004000000012000000092000000062000000385000000004000000010000000008000000000000000029000000000000000000000000052000000003000000152000000001000000004000000006000000000000000002000000000000000000000000011000000001000000194000000003000000002000000002000000000000000000000000000000000000000000037000000001000000039000000000000000004000000000000000000000000027000000000000000000000000004000000001000000502000000005000000006000000002000000000000000000000000000000000000000000097000000005000000094000000000000000011000000000000000000000000040000000000000000000000000013000000002000000001000000490000000323000000167000000001000000003000000173000000001000000013000000163000000005000000485000000115000000375000000000000000005000000309000000000000000009000000167000000000000000002000000000000000000000000005000000063000000007000000000000000029000000039000000007 996401
9964  200000167000000196000000263000000000017976000000080000000000000000001000000000000000000000000000017839000000000000000000000000000137000000000000000000000000000000000000079000000002000000000017576000000000000400000000000002104000000000000000077000000006000000000000000004000000002000000000000000002000000008000000000000000001000000004000000002000000013000000015000000327000000003000000009000000008000000038000000000000000000000000000000000002000000001000000030000000001000000000000000000000000014000000000000000000000000000000000000000000000000000243000000002000000005000000000000000000000000000000000000000000000000000002000000001000000054000000000000000004000000008000000024000000000000000000000000000000000000000000000000000618000000007000000010000000000000000000000000000000000000000000000000000005000000003000000138000000000000000006000000020000000041000000000000000000000000000000000000000000000000000002000000386000000346000000040000000000000000002000000043000000000000000002000000043000000005000000381000000007000000379000000002000000008000000333000000002000000011000000220000000000000000000000000005000000000000000002000000079000000008000000000000000007000000074000000008 996402
9964  300000148000000189000000245000000000042312000000213000000001000000004000000000000000003000000000040596000000000000337000000000000903000000000000000000000000000476000000217000000004000000000041473000000000000839000000000002587000000000000000176000000008000000000000000045000000001000000003000000005000000006000000001000000003000000009000000001000000010000000022000000282000000001000000066000000028000000030000000053000000021000000000000000018000000004000000038000000000000000011000000004000000003000000002000000002000000000000000000000000000000000185000000000000000009000000001000000001000000000000000000000000000000000016000000000000000059000000001000000046000000023000000026000000051000000019000000000000000002000000004000000483000000000000000023000000001000000001000000000000000000000000000000000037000000000000000142000000003000000104000000033000000036000000064000000059000000000000000002000000008000000004000000499000000376000000123000000002000000003000000055000000002000000008000000050000000022000000477000000047000000452000000002000000009000000432000000000000000008000000164000000000000000005000000002000000001000000010000000210000000009000000001000000034000000186000000009 996403
9964  400000189000000239000000286000000000012100000000048000000000000000003000000000000000001000000000011324000000000000000000000000000589000000000000000000000000000187000000050000000002000000000011700000000000000400000000000002926000000000000000052000000002000000000000000000000000000000000007000000002000000003000000002000000003000000000000000003000000004000000001000000249000000001000000007000000005000000000000000000000000000000000000000000010000000004000000020000000000000000003000000001000000000000000000000000000000000000000000001000000000000000183000000001000000001000000000000000000000000000000000000000000000000000009000000002000000046000000000000000003000000004000000000000000000000000000000000000000000000000000002000000487000000002000000002000000000000000000000000000000000000000000000000000018000000004000000151000000000000000006000000011000000000000000000000000000000000000000000000000000005000000002000000274000000230000000044000000001000000002000000022000000001000000013000000011000000002000000272000000014000000260000000001000000001000000249000000001000000007000000165000000001000000002000000002000000000000000000000000052000000002000000000000000001000000051000000002 996404
9964  500000189000000227000000274000000000018246000000077000000000000000000000000000000000000000000000018246000000000000000000000000000000000000000000000000000000000000000000077000000000000000000018246000000000000000000000000001000000000000000000070000000006000000000000000007000000003000000001000000001000000003000000000000000001000000002000000014000000003000000012000000348000000004000000033000000019000000007000000000000000000000000000000000003000000004000000024000000001000000007000000004000000000000000000000000000000000000000000000000000001000000279000000002000000007000000001000000000000000000000000000000000000000000003000000002000000045000000001000000019000000014000000007000000000000000000000000000000000000000000001000000745000000002000000022000000001000000000000000000000000000000000000000000008000000005000000118000000003000000043000000026000000007000000000000000000000000000000000000000000002000000007000000411000000352000000059000000004000000002000000031000000004000000021000000012000000005000000406000000023000000388000000003000000007000000371000000003000000012000000247000000000000000000000000002000000000000000001000000076000000009000000000000000001000000076000000009 996405
